Episode,Review,Processed_Review,Sentiment,Confidence
Episode 7,"I haven't graded any chapters so far, but I've just lost my patience. This chapter had to pay for the wait, and what ended up leaving me much more confused. I have had to stop a few times because my brain couldn't process what I saw. None of the revelations come close to anything that could be called interesting, but what's worse is that most of them don't make any sense. Totally disappointed. Give me back my time.I can't think of what could happen in the last chapter to raise this dead horse, but it needs to be nothing less than a galactic masterpiece of human history.Banana. Potato. Ponny.",grade chapter far lose patience chapter pay wait end leave confused stop time brain process see revelation come close call interesting bad sense totally disappointed time think happen chapter raise dead horse need galactic masterpiece human history Banana Potato Ponny,NEGATIVE,0.9983795881271362
Episode 7,"So. I try to give it a chance. I like the Sol character. I don't mind the others. I enjoyed watching a Wookiee fight.Then there is the bad acting. Why is Sol acting all weird when he is hiding behind a tree and first sees the mother of the girls. He's a Jedi. He shouldn't be acting like he has a bad case of anxiety and just saw his ex girlfriend.Then there is the writing. How on earth did those powerful witches who can turn into voldermort mist, how did they die when trinity severed their connection to chewy. It does not make senses. It's the chewbacca defence all over again.Also the Sol tries to hold the bridges and not the girls is silly when most other Padawans can lift multiple large objects.So one point for Wookie fight with green sabre (my favourite colour), one point for Padawan skills.",try chance like Sol character mind enjoy watch Wookiee fight bad acting Sol act weird hide tree see mother girl Jedi act like bad case anxiety see ex girlfriend writing earth powerful witch turn voldermort mist die trinity sever connection chewy sense chewbacca defence Sol try hold bridge girl silly Padawans lift multiple large object point Wookie fight green sabre favourite colour point Padawan skill,POSITIVE,0.9434008598327637
Episode 7,"This wasn't so bad, folks. I felt it was a lot better than pretty much all of the previous episodes. I think it's not the greatest payoff, as we have been waiting a while to find out what happened, what's this dark secret the Jedi we're hiding. But let's be honest it wasn't that bad! I'll agree with others here that episode 3 was the worst, but this helps redeem it... somewhat. That said, I think individual episodes should stand in their own, and episode 3 is not made better by this episode. But overall the story is more intriguing at least. Overall direction, acting, wasn't the best, but I'll give it a 7 because I actually enjoyed this episode. I think the witches work. Let's just say I wish maybe this had a different director. But that's the main flaw. The ideas are ok but not executed the best. I dunno, 7 for me. Sorry.",bad folk feel lot well pretty previous episode think great payoff wait find happen dark secret Jedi hide let honest bad agree episode 3 bad help redeem somewhat say think individual episode stand episode 3 well episode overall story intriguing overall direction act good 7 actually enjoy episode think witch work let wish maybe different director main flaw idea ok execute good dunno 7 sorry,NEGATIVE,0.7163230180740356
Episode 7,"Someone in the Disney should start asking questions about where Lesley spent 180 mln budget on this show. Not only the story didn't move a bit further but episode 7 is literally re-use episode 3 footage, 80% of the sreentime either same footage from different camera, or total re-use of the episode 3 footage. I can't remember such nonsense in any other show i history. Why film an episode, when you can show the same episode twice, right, guys?And the new info that they showed... Oh my, don't even start. Emotionally unstable male Jedi can't control themselves in hysterics while Strong Female Trinity master is calm and focused trying to calm them down. Why am i not surprised?Writing is beyond trash at this point. 1 episode left - and nothing happened. I guess they really thought that this show will be a huge hit and decided to do not ONE season, but FIRST season, that will end with some cliffhanger. I will laugh if this will turn out to be true. And i will laugh even harder when they will cancel the show.",Disney start ask question Lesley spend 180 mln budget story bit episode 7 literally use episode 3 footage 80 sreentime footage different camera total use episode 3 footage remember nonsense history film episode episode twice right guys?and new info show oh start emotionally unstable male Jedi control hysteric strong Female Trinity master calm focus try calm surprised?writing trash point 1 episode leave happen guess think huge hit decide season season end cliffhanger laugh turn true laugh hard cancel,NEGATIVE,0.9958040118217468
Episode 7,"This may not have been the most exciting or action-packed episode of The Acolyte, however it explained a lot of the backstory that had been shown in a previous episode. Things didn't go exactly as had been shown previously in regards to the recruiting of Osha and her sister and we finally were able to see what actually happened. The episode delved into the flaws of the Jedi. In this case it was Sol who ignored Master Indara who warned him not to let his emotions cloud his judgement. Sol also was ignorant of the girls society and their intentions. Osha's mother was going to allow her to go with the Jedi. This exploration into the flaws of the Jedi helps explain what happens in the future. Hopefully they will continue to mix action and thoughtful episodes together as the last few episodes have been great.",exciting action pack episode Acolyte explain lot backstory show previous episode thing exactly show previously regard recruiting Osha sister finally able actually happen episode delve flaw Jedi case Sol ignore Master Indara warn let emotion cloud judgement Sol ignorant girl society intention Osha mother go allow Jedi exploration flaw Jedi help explain happen future hopefully continue mix action thoughtful episode episode great,POSITIVE,0.9929555654525757
Episode 7,"This isn't to say that ""The Acolyte"" has gone downhill - far from it. However, this episode felt a lot like what happened to Daenerys Targaryen in ""Game of Thrones"" - characters being forced into roles that serve the plot rather than their development. So many open questions...Despite these issues, Sol was the highlight of the episode for me, along with the adorable young twins. I still stand by my theories on what might happen by the end.With this flashback episode, we're left waiting with bated breath for the eighth and final episode of ""Star Wars: The Acolyte."" Happy about Star Wars, but afraid about the final...",Acolyte go downhill far episode feel lot like happen Daenerys Targaryen Game Thrones character force role serve plot development open question despite issue Sol highlight episode adorable young twin stand theory happen end flashback episode leave wait bated breath eighth final episode Star war Acolyte happy Star Wars afraid final,NEGATIVE,0.9751697182655334
Episode 7,"This has to be the worst Star Wars content I have ever consumed, including novels, comic books, video games, and fan-fiction.There is literally no logic to anything anyone does. All characters are paper-thin, their reasoning process reduced to ""the plot requires it"", their personalities empty and bare and their identities devoid of any conscious thought.No character in this episode was remotely relateable, no character acted in any way that could even resemble a conscious choice.Exposition was done poorly and awkwardly. Footage was reused from previous episodes. The explanations given were not only unsatisfactory, they were the equivalent of a 7-year old trying to explain why homework was lacking.This is truly a new low for Star Wars. How the mighty have fallen. I've seen cosplay with more intelligence put into it.",bad Star Wars content consume include novel comic book video game fan fiction literally logic character paper thin reasoning process reduce plot require personality bare identity devoid conscious thought character episode remotely relateable character act way resemble conscious choice Exposition poorly awkwardly footage reuse previous episode explanation give unsatisfactory equivalent 7 year old try explain homework lack truly new low Star Wars mighty fall see cosplay intelligence,NEGATIVE,0.9993603825569153
Episode 7,"I actually look at this series quite positively, thinking it's bringing some fresh air to the Star Wars universe in live action and presenting the High Republic era well.However, this episode felt even worse of a filler than episode 3 that already overexplained much that could be figured out.Now, we get barely a nugget of new information -- that where Sol messed up when he was coming to get Osha, and accidentally killed her mom. That's it. That's the episode.And somehow, Osha didn't quite catch this so she doesn't know and is blissfully unaware.Did this flashback need 45 minutes, or maybe just five? I'm leaning towards the latter. Could they have included this reveal in episode 3 and have the viewer feel bad for Osha, providing another layer to the story for longer? Yes.Also, heaps of scenes were inexplicably reused from episode 3 as-is and it boggles my mind how a $180 million season could make an episode give the impression they ran out of cash and there was a writer's strike.The Acolyte continues its above all uneven quality that occasionally throw itself above the waterline to catch its breath before diving again.",actually look series positively think bring fresh air Star Wars universe live action present High Republic era episode feel bad filler episode 3 overexplaine figure barely nugget new information Sol mess come Osha accidentally kill mom episode Osha catch know blissfully unaware flashback need 45 minute maybe lean include reveal episode 3 viewer feel bad Osha provide layer story long yes heap scene inexplicably reuse episode 3 boggle mind $ 180 million season episode impression run cash writer strike Acolyte continue uneven quality occasionally throw waterline catch breath diving,NEGATIVE,0.9934271574020386
Episode 7,"Just when you thought things had gotten the teeniest bit interesting 'The Acolyte' decides to explain its past with a return to the worst, most berated episode of Star Wars ever. A retread of ineptitude using different camera set ups to the first time and retreads of whole scenes (like a guess the cards game done way better in Ghostbusters) with added scenes exploring how weak and open to influence men can be. Given the huge budget this episode is another example of how to pad things out when you've only 2 hours of story telling at most, I won't ruin anymore for you, only one more episode to go, let's hope there's a degree of satisfaction in the conclusion at least,",think thing get teeny bit interesting Acolyte decide explain past return bad berate episode Star Wars retread ineptitude different camera set up time retread scene like guess card game way well Ghostbusters add scene explore weak open influence man give huge budget episode example pad thing 2 hour story tell will ruin anymore episode let hope degree satisfaction conclusion,NEGATIVE,0.9992832541465759
Episode 7,"They seriously just made us watch the worst episode of this terrible show from a different angle. There is almost no payoff here. The ""twist"" is almost completely useless and does nothing to help the story here. Every week with this show you wait for something consequential to happen and it almost never does. The overall story in this entire show could have been told in an hour. Pretty wild how after all this build up it felt like there was no storyboard for this episode at all and they just decided to wing it and say ""let's just go film some stuff and see what we get.""No matter what happens in the next episode it is very clear that there will be no successful story told here at this point. It's going to result in a dumb ending and a desperate attempt to get a season 2. Terrible stuff all around.","seriously watch bad episode terrible different angle payoff twist completely useless help story week wait consequential happen overall story entire tell hour pretty wild build feel like storyboard episode decide wing let film stuff ""No matter happen episode clear successful story tell point go result dumb ending desperate attempt season 2 terrible stuff",NEGATIVE,0.9996775388717651
Episode 7,"This and SW under Disney has been atrocious There is no end in sight because it's some how the fans fault this is a weak show with poor transparent characters that don't follow the guidelines of the SW universe and its own story. Sadly, I'm sure we'll have more shows like this until Disney figures out it's the writing and poor storytelling that causes us true fans to recoil in disgust at this poorly acted and weak stories.There is one more episode to go and I'm afraid they're going to do Darth Plagueis which would only further insult true fans. Don't ruin what good is left in SW. Get rid of Kennedy and go back to what made SW great, story story story.",SW Disney atrocious end sight fan fault weak poor transparent character follow guideline SW universe story sadly sure show like Disney figure writing poor storytelling cause true fan recoil disgust poorly act weak story episode afraid go Darth Plagueis insult true fan ruin good leave SW rid Kennedy SW great story story story,NEGATIVE,0.9993607401847839
Episode 7,"This was easily my favourite episode of the show, it essentially just retells episode 3 but from the Jedi perspective which I liked as episode 3 wasn't particularly engaging.The thing that stands out about this episode is the four Jedi charters, their dynamic was good and far more enjoyable to watch than every other character/group of characters in this show. Granted the Wookiee isn't much of a character but I think my point stands.If this show had just centred on these four the whole time it would be considered much better, or at least get significantly less hate than it has been.Also he fight scene was pretty good.",easily favourite episode essentially retell episode 3 Jedi perspective like episode 3 particularly engaging thing stand episode Jedi charter dynamic good far enjoyable watch character group character grant Wookiee character think point stand centre time consider well significantly hate fight scene pretty good,POSITIVE,0.9992875456809998
Episode 7,"I've been watching ""The Acolyte"" one week behind, which has cost me a little bit in terms of the shows most dramatic reveals. So, ahead of the final episode this week, I decide to sneak in episode seven so I can, at least, watch it on the right day.We return to the events of Brendok and see the rest of the story that we didn't' already know. The Jedi exploration team discover the existence of the Coven and, against the instruction of the Jedi Order, continue to investigate the twins. Coming to believe that the vergence that they are looking for, and eager to get home, Torbin (Dean-Charles Chapman) charges to liberate them, with Sol (Lee Jung-jae) in pursuit. Events take a tragic turn and Sol is left with a difficult choice.I again don't want to sacrifice too many of my time in arguing against other people's opinions but one of the prevailing ones I saw was that ""Jedi are bad now"". That seems to me to be a particularly basic reading of what happens here. The Jedi are dealing with a force that they don't really understand and so react with fear, confusion and as a result of some corruption, to what happens. They are not, as I thought might be the case, responsible for the destruction of the temple or the slaughter of all of the witches - in fact I'm less clear on exactly what happened to the rest of the coven. It does now make sense why Mae has targeted the Jedi and why Torbin thought that they perhaps deserved it though. They did, after all, decide to cover up what happened.It's interesting to see where the show can go from here, if it is going to end this week or run on longer. The intention at least must have been to go on as sure the redemption/descent arcs of Mae and Osha can't be resolved in so little time. Also, David Harewood is listed as being in the cast, but hasn't appeared yet - what's his role in this? Back on Wednesday!",watch Acolyte week cost little bit term show dramatic reveal ahead final episode week decide sneak episode seven watch right day return event Brendok rest story know Jedi exploration team discover existence Coven instruction Jedi Order continue investigate twin come believe vergence look eager home Torbin Dean Charles Chapman charge liberate Sol Lee Jung jae pursuit event tragic turn Sol leave difficult choice want sacrifice time argue people opinion prevail one see Jedi bad particularly basic reading happen Jedi deal force understand react fear confusion result corruption happen think case responsible destruction temple slaughter witch fact clear exactly happen rest coven sense Mae target Jedi Torbin think deserve decide cover happen interesting go end week run long intention sure redemption descent arc Mae Osha resolve little time David Harewood list cast appear role Wednesday,NEGATIVE,0.9941049218177795
Episode 8,"This episode shouldn't have happened for one reason but I'll get to it later. I didn't review episode 6 and 7 because I was late to those and there was nothing to review. Putting a flashback episode right before the finale feels disrespectful.This show seriously feels like a waste of time and potential. You got like 30% of interesting stuff and the rest being complete filler. This episode isn't completely bad, it's like okay. It has interesting themes but which are way too rushed to be taken seriously. This is what happens where every episode of your show is 30 minutes long and you have more filler than anything else.As mentioned earlier, the themes are interesting. It shows that the Jedi aren't all good, and that being led by their feelings can sometimes be an issue. There is also something else that is brought up, and it's the balance between the good and bad.Every main character deals with this. Mae just wanted revenge for her mother. The villain wanted to show Isha the truth and Osha herself wants to get her revenge at some point and she gets it.When it comes to the rest of the episode, it has good action and some good scenes here and there. However, this episode should have never happened (at least like this) for one. Single. Reason, which is SolOh man, this is a character assasination right there. He was a smart character, even if his feelings would sometimes control him a bit too much. So now when Mae was tied to the table, why did you let Pip in her pocket ?? YOU SAW IT WAS THERE AND YOU DIDN'T TAKE IT KNOWING MAE COULD USE IT. And don't tell me no one else could use it since a Jedi literally used it later that same episode. She should have never and when I say never it's NEVER escaped so easily.Anyways, this show was a waste of time. The premise was interesting, but ultimately it felt like a Disney show. I didn't have a bad time watching it either. It's like in a middle ground for me.4/10.",episode happen reason later review episode 6 7 late review put flashback episode right finale feel disrespectful seriously feel like waste time potential get like 30 interesting stuff rest complete filler episode completely bad like okay interesting theme way rush take seriously happen episode 30 minute long filler mention early theme interesting show Jedi good lead feeling issue bring balance good bad main character deal Mae want revenge mother villain want Isha truth Osha want revenge point get come rest episode good action good scene episode happen like single Reason SolOh man character assasination right smart character feeling control bit Mae tie table let Pip pocket see didn't KNOWING MAE use tell use Jedi literally later episode escape easily anyways waste time premise interesting ultimately feel like Disney bad time watch like middle ground me.4/10,NEGATIVE,0.9994704127311707
Episode 8,The only things I liked about this episode was the cameos of plagueis and yoda and the lightsaber battle. This show started off so good to me but then got so boring with crappy dialogue and an incoherent story and ending that clearly sets up a season 2 when this shouldn't have happened. Unless you know the writers actually MADE A GOOD SCRIPT! Mae/Oshas actress was great and so was sol but alas the second half of the season overshadowed their good acting. Although it was interesting to have Osha kill sol and for the twins to switch sides like I predicted. Star Wars and Lucasfilm seriously needs to do a quality check on their output just like marvel is doing. Very disappointing in this and Star Wars.,thing like episode cameo plagueis yoda lightsaber battle start good get boring crappy dialogue incoherent story end clearly set season 2 happen know writer actually good script Mae Oshas actress great sol alas second half season overshadow good acting interesting Osha kill sol twin switch side like predict Star Wars Lucasfilm seriously need quality check output like marvel disappointing Star Wars,NEGATIVE,0.9926573634147644
Episode 8,"Mae magically freeing herself from the second handcuff.Basil turning against Sol and sabotaging the pursuit for no reason.Mae crashing into Brendock at a walking distance from her home.We are 5 minutes into the show and we already rolling our eyes. The combats were not bad and Quimir is still the only interesting character. But the 'resolution' is yet again characters stepping out of the role they were playing the episode before. The twins still flipping around on a dime, reacting all over the place. We dont get where they at emotionaly speaking.And By the end, they choose to separate AGAIN, leaving Mae facing the Jedi alone.... with another lazy writing cliché : Force amnesia! With a 2 seconds gesture, 16 years erased ! That would have been handy in all the prestablished lore!!How many tricks you gonna pop out of their a$? To justify this show?Please, give this franchise to people who care. With this budget, this level of laziness shouldn't be tolerated. Anyone with a brain could have spotted that this scrip made no sense.",Mae magically free second handcuff basil turn Sol sabotage pursuit reason Mae crash Brendock walk distance home 5 minute roll eye combat bad Quimir interesting character resolution character step role play episode twin flip dime react place not emotionaly speak end choose separate leave Mae face Jedi lazy writing cliché force amnesia 2 second gesture 16 year erase handy prestablishe lore!!how trick go to pop a$ justify show?please franchise people care budget level laziness tolerate brain spot scrip sense,NEGATIVE,0.9817529916763306
Episode 8,"What was this?A bad, slogging end to a bad series. Boring. Superfluous. Nothing makes sense.Why could the sisters not leave together? They took their time under the willow tree for some inexplicable reason.Who cares if they were created by the force. I don't. They weren't maniacal children or anything. Their mothers seemed ok to me, bit loony, but hey. Powerful. Caring. Did they have nefarious intentions? Wasn't said.And so everything else is secondary fluff.Why Osha wanted to become a Jedi is ridiculous in the first place. Not convincing.I digress.This final episode resolves nothing but a Jedi cover up story. Yawn. Back and forth and back and forth and I don't care about anybody, maybe The Stranger, but he killed too many people for no reason.Gosh I don't care. It's bad like Hayden Christensen. That was also an unconvincing turn, mixed with bad acting. The Stranger's arguments are better. And he's a good actor.So end this. Make a Yoda show if you want to revive him. But not this teen drama that isn't.",this?A bad slog end bad series Boring Superfluous make sense sister leave take time willow tree inexplicable reason care create force maniacal child mother ok bit loony hey powerful care nefarious intention say secondary fluff Osha want Jedi ridiculous place convincing digress final episode resolve Jedi cover story yawn forth forth care anybody maybe Stranger kill people reason gosh care bad like Hayden Christensen unconvincing turn mix bad acting Stranger argument well good actor end Yoda want revive teen drama,NEGATIVE,0.9992915391921997
Episode 8,As soon as the episode dropped. In 5 minutes the score was 3.5. People do not even watch it. I thought the whole season was ok. Its not the best but its deffinitely better than some shows like boba fett and most of the obi wan. This episode in particular had some of the best choreography we had and some scenes we have never seen in live action as bleeding of a lightsaber. Also a cameo from Darth Plagueis which i am really excited for. Overall the show had some bad dialogues which i dont know if people are aware but all star wars content up to date has these. Rallying of the people from youtubers and content creators to hate this show doesnt really help star wars but just damages it. I think the shows overall score is 7.5.,soon episode drop 5 minute score 3.5 People watch think season ok good deffinitely well show like boba fett obi wan episode particular good choreography scene see live action bleed lightsaber cameo Darth Plagueis excited overall bad dialogue not know people aware star war content date rally people youtuber content creator hate not help star war damage think show overall score 7.5,POSITIVE,0.6407000422477722
Episode 8,"The arc of Osha and Mae has been a long drawn out affair and although the resolution is decent, it feels overdue. There are not many plot specifics I can reveal without spoiling but it's safe to say that it concludes the first series with a good mix of Jedi action and character moments.For me the flaws of the Jedi are used to create some fairly good drama like in prequel trilogy, but the central characters (aside from Sol) have been less interesting than those on the periphery like Vernestra. The highlight of this episode by far is *what it implied could have been coming in a second season. There are two moments that tease certain characters that are very effective, * but we know it leads nowhere.Like previous episodes the dialogue is problematic. So much is over-explained by the show's characters in various scenes it goes beyond frustrating to the point where I am numb to it. I am guessing this is for a target younger audience in whose ability to interpret a plot the writers show little confidence.For me the standout performer is Lee Jung-jae who convincingly presents a tortured soul and contends with simplistic exposition dialogue in recently learned language. This has to be admired. I also enjoyed the cameo by David Harewood, who plays the part well and delivers one iconic line with the appropriate sarcasm required.The biggest disappointment for me was one key moment of a character who fully changes before our eyes with an act of vengeance. This should have been done with much more passion, obvious anger and vindictiveness befitting the dark side of the force. Unfortunately it is quite bland and emotionless. I do not blame the actor, as the director should have controlled it better. Additionally, Manny Jacinto does not convince me as a Sith Lord. I might be a bluff old traditionalist, but attempting to turn this type of baddie into a cool, pin-up type does not work at all for me personally. This character's dialogue harps on about emotions being a source of power, yet he is portrayed as pretty bland in my opinion.All the visuals and sounds are very good as you would expect from Star Wars. One transition from two characters kicking each other to two lightsabers clashing is excellent.It *finished the first season of The Acolyte with a new hope that better material was to come in the future, but now we know it is all academic.",arc Osha Mae long draw affair resolution decent feel overdue plot specific reveal spoil safe conclude series good mix Jedi action character moment flaw Jedi create fairly good drama like prequel trilogy central character aside Sol interesting periphery like Vernestra highlight episode far imply come second season moment tease certain character effective know lead like previous episode dialogue problematic explain character scene go frustrating point numb guess target young audience ability interpret plot writer little confidence standout performer Lee Jung jae convincingly present torture soul contend simplistic exposition dialogue recently learn language admire enjoy cameo David Harewood play deliver iconic line appropriate sarcasm require big disappointment key moment character fully change eye act vengeance passion obvious anger vindictiveness befit dark force unfortunately bland emotionless blame actor director control well additionally Manny Jacinto convince Sith Lord bluff old traditionalist attempt turn type baddie cool pin type work personally character dialogue harp emotion source power portray pretty bland opinion visual sound good expect Star Wars transition character kick lightsaber clash excellent finish season Acolyte new hope well material come future know academic,POSITIVE,0.9872395396232605
Episode 8,"Just watch Andor, watch a brilliant series with a plot, characters you care about, where things don't just happen to move the story along, where actors can act, where brilliant writers and directors understand how to make fantastic stories, where it feels like star wars.The acolyte was supposed to be about the Sith instead we got as the creator describes it Frozen for a adult audience. If that's how she got the job what's the next creator going to say this will be a sith political series...think pinocchio for adults.I don't care what inspiration you use just make it good, make it memorable, make star wars.",watch Andor watch brilliant series plot character care thing happen story actor act brilliant writer director understand fantastic story feel like star war acolyte suppose Sith instead get creator describe freeze adult audience get job creator go sith political series think pinocchio adult care inspiration use good memorable star war,POSITIVE,0.995639443397522
Episode 8,"Wholly confused. It seems the writers just wanted to shock the audience by making their characters do completely irrational erratic decisions.Seriously though, it's hard to get attached when characters motives change in an instant. *Osha suddenly becoming Palpatine reborn cause she put on a mask* Did I miss something?I know her space mother died and she was pissed at Sol but truly she only kills him for shock effect.The finale squeezes so much in and leaves us with little time to think. Maybe they think if it all happens so fast we won't question their bad writing decisions.Why do Mae and Osha HAVE to split up at the end? Why did Mae's memory have to be erased? It's all too much in too little time.You're probably wondering why I gave this an 6 and it's because the fights are pretty great (barring the unnecessary slow motion).I also like the writers ambition (they tried to make a unique story but executed it poorly) and honestly I'd still rather watch this than Ashoka or Bobf. Which isn't saying a whole lot.The ending is left wide open so they'll make a second season even though they shouldn't. Only Andor can save us now.",wholly confused writer want shock audience make character completely irrational erratic decision seriously hard attach character motive change instant Osha suddenly Palpatine reborn cause mask miss something?i know space mother die piss Sol truly kill shock effect finale squeeze leave little time think maybe think happen fast will question bad writing decision Mae Osha split end Mae memory erase little time you're probably wonder give 6 fight pretty great bar unnecessary slow motion).I like writer ambition try unique story execute poorly honestly watch Ashoka Bobf say lot ending leave wide open second season Andor save,NEGATIVE,0.9926503300666809
Episode 8,"I watched every minute of every episode, i've discussed the show in painstaking detail, i know all the theories, interpretations, etc.... so trust me, i'm in a position to come to a judgment. This episode included a lot of 'something real just happened!' moments, and most of them were either very predictable or not nearly as monumental as the writers envisioned.... and much worse, the number of loose ends (and red herrings) were just way too many to say '...yeah but it's a fun show.'... and part of that is because the show isn't fun. This episode showed up just how half-baked all the ideas were the whole time. It's very 'Lost'-esque.",watch minute episode discuss painstaking detail know theory interpretation etc trust position come judgment episode include lot real happen moment predictable nearly monumental writer envision bad number loose end red herring way yeah fun fun episode show half bake idea time lost'-esque,POSITIVE,0.8056119680404663
Episode 8,"This show is very different from other Star Wars shows/movies-and that's a good thing! I enjoy how it explores the dark/corrupt side of the Jedi, especially since they've essentially normalized the kidnapping of children to join their cult. I'm really intrigued by the directions that Osha and Mae are taking and their place in the overall Star Wars universe. The light saber fights are better than those in the sequel trilogy. The effects are good. The performances were enjoyable and there's a couple of surprises in the season finale. The one negative aspect of this show is that it is badly structured-some episodes are too short and a lot of the endings are abrupt. These aren't cliffhangers, more like they introduce a character and the episode ends! It's unfair to judge this show until you watch the entire season. I hope there's a second season.",different Star Wars show movie good thing enjoy explore dark corrupt Jedi especially essentially normalize kidnapping child join cult intrigue direction Osha Mae take place overall Star Wars universe light saber fight well sequel trilogy effect good performance enjoyable couple surprise season finale negative aspect badly structure episode short lot ending abrupt cliffhanger like introduce character episode end unfair judge watch entire season hope second season,NEGATIVE,0.8813163638114929
Episode 8,"Will there be another season?I still don't really know what to think of this. I was 17 when A New Hope came out, and i've been a fan ever since. I've seen good Star Wars (The Empire Strikes Back, Rogue One, Andor) and bad Stars Wars (sequel and, in a lesser extent, the prequel trilogy, and Obi-Wan Kenobi). Maybe it's because of the short format, but hey, that's what started the last Writers' and Actors' strike, didn't it? I'm used to series of 26 1-hour-long episodes, not to a measly 5 hours stretched over 8 episodes. Or maybe i'm just too old for this. It's probably made for young people with the attention span of a fruitfly.This last episode wasn't bad, If all the previous ones had been like this, I wouldn't have been such an awful show as it is now. It is not without its annoyances, like: what's with that little furry creature? Is he there to help, or to hinder the Jedi? On the spaceship, he clearly did something to prevent Sol from pursuing May, didn't he? And what whas that other creature lurking in Qimir's hideout? Are we supposed to be eagerly awaiting a new season, to find out? I have no idea.",season?i know think 17 New Hope come fan see good Star Wars Empire Strikes Rogue Andor bad Stars Wars sequel less extent prequel trilogy Obi Wan Kenobi maybe short format hey start Writers Actors strike series 26 1 hour long episode measly 5 hour stretch 8 episode maybe old probably young people attention span fruitfly episode bad previous one like awful annoyance like little furry creature help hinder Jedi spaceship clearly prevent Sol pursue whas creature lurk Qimir hideout suppose eagerly await new season find idea,NEGATIVE,0.9979568719863892
Episode 8,"We were promised a show about the Sith, what we got was a show about two children who had tantrums and ran away into the arms of the Jedi. One on purpose one because they didn't know what they were doing. It honestly annoyed me greatly. I really tried to at least appreciate some aspect of this whole show.You have one of the most malevolent Dark Lord of the Sith appears for a mere 5 seconds of screen time? Why? What was the whole point. It makes no sense to have a character of that dynamic suddenly appear.I just can't fathom why the whole series was pitched that it would center around the Sith. But what we got was jedi conspiracy to make them look like buffoons.",promise Sith get child tantrum run away arm Jedi purpose know honestly annoy greatly try appreciate aspect malevolent Dark Lord Sith appear mere 5 second screen time point make sense character dynamic suddenly appear fathom series pitch center Sith get jedi conspiracy look like buffoon,NEGATIVE,0.9792385697364807
Episode 8,"Can't say I'm surprised that this was one of the worst things I've seen in a while. Only good thing I can say is the choreography was solid but that's it.Do the show runners genuinely believe that Sol and the jedi did anything wrong? The mom was turning into a dark smoke demon and was approaching Mae what was Sol supposed to do?The only character I liked was Sol (Only cause of the actor,) so seeing him get completely and unfairly screwed over was utterly confusing. If the show runners know this was unfair and are going for an antagonistic centric story for season 2 with Osha then it's fine, but then why would they have the green lady (A supposedly good character,) blame Sol for everything?This show and it's characters seem completely at war with themselves. No character can decide what they want and constantly flip flop motivations and contradict themselves all the time. Mae is the biggest offender.What a tremendous day this is. I never have to watch a second of this show again unless they make a season 2 which I can't seem them doing with the reception this got. Gonna go order wingstop and have a great rest of my day knowing I never have to think about this show again.",surprised bad thing see good thing choreography solid runner genuinely believe Sol jedi wrong mom turn dark smoke demon approach Mae Sol suppose do?the character like Sol cause actor see completely unfairly screw utterly confusing runner know unfair go antagonistic centric story season 2 Osha fine green lady supposedly good character blame Sol everything?this character completely war character decide want constantly flip flop motivation contradict time Mae big offender tremendous day watch second season 2 reception get go to order wingstop great rest day know think,NEGATIVE,0.9979773163795471
